Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation,API
19,4,2,1,2,2,East-Down2,1302.23,0,26,20,1,T,1942122East-Down2,4.30135E+13
19,4,2,1,2,2,North-Left2,0,0,0,0,0,T,1942122North-Left2,4.30135E+13
19,4,2,1,2,2,North-Left1,2462.72,89,7,15,2,T,1942122North-Left1,4.30135E+13
19,4,2,1,2,2,North-Right1,2639.53,89,8,59,2,T,1942122North-Right1,4.30135E+13
19,4,2,1,2,2,North-Right2,0,0,0,0,0,T,1942122North-Right2,4.30135E+13
19,4,2,1,2,2,South-Left2,1141.74,88,30,18,3,T,1942122South-Left2,4.30135E+13
19,4,2,1,2,2,South-Left1,1322.98,88,30,19,3,T,1942122South-Left1,4.30135E+13
19,4,2,1,2,2,South-Right1,1322.98,88,30,19,3,T,1942122South-Right1,4.30135E+13
19,4,2,1,2,2,South-Right2,1322.98,88,30,19,3,T,1942122South-Right2,4.30135E+13
6,4,2,1,2,2,West-Up2,0,0,0,0,0,T,642122West-Up2,4.30135E+13
6,4,2,1,2,2,West-Up1,2740.76,0,3,59,4,T,642122West-Up1,4.30135E+13
6,4,2,1,2,2,West-Down1,2645.37,0,5,57,2,T,642122West-Down1,4.30135E+13
6,4,2,1,2,2,West-Down2,0,0,0,0,0,T,642122West-Down2,4.30135E+13
6,4,2,1,2,2,East-Up2,0,0,0,0,0,T,642122East-Up2,4.30135E+13
6,4,2,1,2,2,East-Up1,5535.83,0,35,43,2,T,642122East-Up1,4.30135E+13
6,4,2,1,2,2,East-Down1,0,0,0,0,0,T,642122East-Down1,4.30135E+13
6,4,2,1,2,2,East-Down2,0,0,0,0,0,T,642122East-Down2,4.30135E+13
6,4,2,1,2,2,North-Left2,0,0,0,0,0,T,642122North-Left2,4.30135E+13
6,4,2,1,2,2,North-Left1,2491.23,89,14,26,3,T,642122North-Left1,4.30135E+13
6,4,2,1,2,2,North-Right1,2672.48,89,21,13,4,T,642122North-Right1,4.30135E+13
6,4,2,1,2,2,North-Right2,0,0,0,0,0,T,642122North-Right2,4.30135E+13
6,4,2,1,2,2,South-Left2,0,0,0,0,0,T,642122South-Left2,4.30135E+13
6,4,2,1,2,2,South-Left1,2463.42,89,38,39,4,T,642122South-Left1,4.30135E+13
6,4,2,1,2,2,South-Right1,2638.7,89,58,48,4,T,642122South-Right1,4.30135E+13
6,4,2,1,2,2,South-Right2,0,0,0,0,0,T,642122South-Right2,4.30135E+13
8,4,2,1,1,2,West-Up2,0,0,0,0,0,T,842112West-Up2,4.30476E+13
8,4,2,1,1,2,West-Up1,2645.06,1,0,34,1,T,842112West-Up1,4.30476E+13
8,4,2,1,1,2,West-Down1,2643.61,0,50,44,1,T,842112West-Down1,4.30476E+13
8,4,2,1,1,2,West-Down2,0,0,0,0,0,T,842112West-Down2,4.30476E+13
8,4,2,1,1,2,East-Up2,0,0,0,0,0,T,842112East-Up2,4.30476E+13
8,4,2,1,1,2,East-Up1,2675.79,1,22,49,1,T,842112East-Up1,4.30476E+13
8,4,2,1,1,2,East-Down1,2611.21,0,42,11,1,T,842112East-Down1,4.30476E+13
8,4,2,1,1,2,East-Down2,0,0,0,0,0,T,842112East-Down2,4.30476E+13
8,4,2,1,1,2,North-Left2,0,0,0,0,0,T,842112North-Left2,4.30476E+13
8,4,2,1,1,2,North-Left1,2645.02,88,41,44,3,T,842112North-Left1,4.30476E+13
8,4,2,1,1,2,North-Right1,2646.68,88,39,58,4,T,842112North-Right1,4.30476E+13
8,4,2,1,1,2,North-Right2,0,0,0,0,0,T,842112North-Right2,4.30476E+13
8,4,2,1,1,2,South-Left2,0,0,0,0,0,T,842112South-Left2,4.30476E+13
8,4,2,1,1,2,South-Left1,2649.75,88,38,25,3,T,842112South-Left1,4.30476E+13
8,4,2,1,1,2,South-Right1,2652.87,88,41,4,3,T,842112South-Right1,4.30476E+13
8,4,2,1,1,2,South-Right2,0,0,0,0,0,T,842112South-Right2,4.30476E+13
1,4,2,4,2,2,West-Up2,0,0,0,0,0,T,142422West-Up2,4301354175
1,4,2,4,2,2,West-Up1,5166.56,0,31,16,2,T,142422West-Up1,4301354175
1,4,2,4,2,2,West-Down1,0,0,0,0,0,T,142422West-Down1,4301354175
1,4,2,4,2,2,West-Down2,0,0,0,0,0,T,142422West-Down2,4301354175
1,4,2,4,2,2,East-Up2,0,0,0,0,0,T,142422East-Up2,4301354175
1,4,2,4,2,2,East-Up1,2376.07,0,26,2,4,T,142422East-Up1,4301354175
1,4,2,4,2,2,East-Down1,1341.98,0,22,28,4,T,142422East-Down1,4301354175
1,4,2,4,2,2,East-Down2,1315.37,0,32,12,2,T,142422East-Down2,4301354175
1,4,2,4,2,2,North-Left2,0,0,0,0,0,T,142422North-Left2,4301354175
1,4,2,4,2,2,North-Left1,5262.99,89,37,36,1,T,142422North-Left1,4301354175
1,4,2,4,2,2,North-Right1,0,0,0,0,0,T,142422North-Right1,4301354175
1,4,2,4,2,2,North-Right2,0,0,0,0,0,T,142422North-Right2,4301354175
1,4,2,4,2,2,South-Left2,0,0,0,0,0,T,142422South-Left2,4301354175
1,4,2,4,2,2,South-Left1,2686.17,87,59,50,2,T,142422South-Left1,4301354175
1,4,2,4,2,2,South-Right1,0,0,0,0,0,T,142422South-Right1,4301354175
1,4,2,4,2,2,South-Right2,2639.74,89,56,31,2,T,142422South-Right2,4301354175
22,14,2,10,1,1,West-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011West-Up2,43007500437
22,14,2,10,1,1,West-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011West-Up1,43007500437
22,14,2,10,1,1,West-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011West-Down1,43007500437
22,14,2,10,1,1,West-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011West-Down2,43007500437
22,14,2,10,1,1,East-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011East-Up2,43007500437
22,14,2,10,1,1,East-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011East-Up1,43007500437
22,14,2,10,1,1,East-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011East-Down1,43007500437
22,14,2,10,1,1,East-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011East-Down2,43007500437
22,14,2,10,1,1,North-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011North-Left2,43007500437
22,14,2,10,1,1,North-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011North-Left1,43007500437
22,14,2,10,1,1,North-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011North-Right1,43007500437
22,14,2,10,1,1,North-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011North-Right2,43007500437
22,14,2,10,1,1,South-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011South-Left2,43007500437
22,14,2,10,1,1,South-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011South-Left1,43007500437
22,14,2,10,1,1,South-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011South-Right1,43007500437
22,14,2,10,1,1,South-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,221421011South-Right2,43007500437
9,3,2,2,1,1,West-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211West-Up2,43007500438
9,3,2,2,1,1,West-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211West-Up1,43007500438
9,3,2,2,1,1,West-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211West-Down1,43007500438
9,3,2,2,1,1,West-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211West-Down2,43007500438
9,3,2,2,1,1,East-Up2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211East-Up2,43007500438
9,3,2,2,1,1,East-Up1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211East-Up1,43007500438
9,3,2,2,1,1,East-Down1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211East-Down1,43007500438
9,3,2,2,1,1,East-Down2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211East-Down2,43007500438
9,3,2,2,1,1,North-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211North-Left2,43007500438
9,3,2,2,1,1,North-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211North-Left1,43007500438
9,3,2,2,1,1,North-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211North-Right1,43007500438
9,3,2,2,1,1,North-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211North-Right2,43007500438
9,3,2,2,1,1,South-Left2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211South-Left2,43007500438
9,3,2,2,1,1,South-Left1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211South-Left1,43007500438
9,3,2,2,1,1,South-Right1,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211South-Right1,43007500438
9,3,2,2,1,1,South-Right2,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,T,932211South-Right2,43007500438
2,3,2,2,2,2,West-Up2,1356.95,0,2,41,2,T,232222West-Up2,4.30135E+13
2,3,2,2,2,2,West-Up1,1313.46,0,2,36,2,T,232222West-Up1,4.30135E+13
2,3,2,2,2,2,West-Down1,2632.56,0,2,58,2,T,232222West-Down1,4.30135E+13
2,3,2,2,2,2,West-Down2,0,0,0,0,0,T,232222West-Down2,4.30135E+13
2,3,2,2,2,2,East-Up2,1342.87,0,14,8,4,T,232222East-Up2,4.30135E+13
2,3,2,2,2,2,East-Up1,1320,0,14,15,4,T,232222East-Up1,4.30135E+13
2,3,2,2,2,2,East-Down1,2624.8,0,14,15,4,T,232222East-Down1,4.30135E+13
2,3,2,2,2,2,East-Down2,0,0,0,0,0,T,232222East-Down2,4.30135E+13
2,3,2,2,2,2,North-Left2,1322.24,89,55,43,4,T,232222North-Left2,4.30135E+13
2,3,2,2,2,2,North-Left1,1322.4,89,55,37,4,T,232222North-Left1,4.30135E+13
2,3,2,2,2,2,North-Right1,1320.33,89,48,0,3,T,232222North-Right1,4.30135E+13
2,3,2,2,2,2,North-Right2,1319.65,89,48,6,3,T,232222North-Right2,4.30135E+13
2,3,2,2,2,2,South-Left2,0,0,0,0,0,T,232222South-Left2,4.30135E+13
2,3,2,2,2,2,South-Left1,2661.69,89,47,29,3,T,232222South-Left1,4.30135E+13
2,3,2,2,2,2,South-Right1,1323.07,89,43,51,3,T,232222South-Right1,4.30135E+13
2,3,2,2,2,2,South-Right2,1326.06,89,46,19,3,T,232222South-Right2,4.30135E+13
31,2,2,2,2,2,West-Up2,0,0,0,0,0,T,3122222West-Up2,4.30135E+13
31,2,2,2,2,2,West-Up1,2635.54,0,2,14,1,T,3122222West-Up1,4.30135E+13
31,2,2,2,2,2,West-Down1,2642.88,0,2,57,3,T,3122222West-Down1,4.30135E+13
31,2,2,2,2,2,West-Down2,0,0,0,0,0,T,3122222West-Down2,4.30135E+13
31,2,2,2,2,2,East-Up2,0,0,0,0,0,T,3122222East-Up2,4.30135E+13
31,2,2,2,2,2,East-Up1,2666.6,0,1,47,1,T,3122222East-Up1,4.30135E+13
31,2,2,2,2,2,East-Down1,2606.75,0,1,3,1,T,3122222East-Down1,4.30135E+13
31,2,2,2,2,2,East-Down2,0,0,0,0,0,T,3122222East-Down2,4.30135E+13
31,2,2,2,2,2,North-Left2,0,0,0,0,0,T,3122222North-Left2,4.30135E+13
31,2,2,2,2,2,North-Left1,5195.57,89,47,59,2,T,3122222North-Left1,4.30135E+13
31,2,2,2,2,2,North-Right1,0,0,0,0,0,T,3122222North-Right1,4.30135E+13
31,2,2,2,2,2,North-Right2,0,0,0,0,0,T,3122222North-Right2,4.30135E+13
31,2,2,2,2,2,South-Left2,1235.48,89,44,35,3,T,3122222South-Left2,4.30135E+13
31,2,2,2,2,2,South-Left1,1321.066667,89,44,39,3,T,3122222South-Left1,4.30135E+13
31,2,2,2,2,2,South-Right1,1321.066667,89,44,39,3,T,3122222South-Right1,4.30135E+13
31,2,2,2,2,2,South-Right2,1321.066667,89,44,39,3,T,3122222South-Right2,4.30135E+13
19,2,2,2,2,2,West-Up2,0,0,0,0,0,T,1922222West-Up2,4.30135E+13
19,2,2,2,2,2,West-Up1,2642.66,0,16,17,2,T,1922222West-Up1,4.30135E+13
19,2,2,2,2,2,West-Down1,2642.62,0,2,32,2,T,1922222West-Down1,4.30135E+13
19,2,2,2,2,2,West-Down2,0,0,0,0,0,T,1922222West-Down2,4.30135E+13
19,2,2,2,2,2,East-Up2,0,0,0,0,0,T,1922222East-Up2,4.30135E+13
19,2,2,2,2,2,East-Up1,2634.18,0,16,54,2,T,1922222East-Up1,4.30135E+13
19,2,2,2,2,2,East-Down1,2630.77,0,8,20,2,T,1922222East-Down1,4.30135E+13
19,2,2,2,2,2,East-Down2,0,0,0,0,0,T,1922222East-Down2,4.30135E+13
19,2,2,2,2,2,North-Left2,0,0,0,0,0,T,1922222North-Left2,4.30135E+13
19,2,2,2,2,2,North-Left1,2543.39,89,56,37,4,T,1922222North-Left1,4.30135E+13
19,2,2,2,2,2,North-Right1,2646.83,89,50,16,3,T,1922222North-Right1,4.30135E+13
19,2,2,2,2,2,North-Right2,0,0,0,0,0,T,1922222North-Right2,4.30135E+13
19,2,2,2,2,2,South-Left2,0,0,0,0,0,T,1922222South-Left2,4.30135E+13
19,2,2,2,2,2,South-Left1,5185.43,89,43,13,3,T,1922222South-Left1,4.30135E+13
19,2,2,2,2,2,South-Right1,0,0,0,0,0,T,1922222South-Right1,4.30135E+13
19,2,2,2,2,2,South-Right2,0,0,0,0,0,T,1922222South-Right2,4.30135E+13
11,2,2,3,2,2,West-Up2,1301.23,0,6,3,2,T,1122322West-Up2,4.30135E+13
11,2,2,3,2,2,West-Up1,1301.25,0,6,17,2,T,1122322West-Up1,4.30135E+13
11,2,2,3,2,2,West-Down1,1316.87,0,5,8,2,T,1122322West-Down1,4.30135E+13
11,2,2,3,2,2,West-Down2,1316.87,0,5,8,2,T,1122322West-Down2,4.30135E+13
11,2,2,3,2,2,East-Up2,1270.77,0,26,3,4,T,1122322East-Up2,4.30135E+13
11,2,2,3,2,2,East-Up1,1318.27,0,26,21,4,T,1122322East-Up1,4.30135E+13
11,2,2,3,2,2,East-Down1,1313.61,0,12,33,2,T,1122322East-Down1,4.30135E+13
11,2,2,3,2,2,East-Down2,1313.65,0,12,47,2,T,1122322East-Down2,4.30135E+13
11,2,2,3,2,2,North-Left2,0,0,0,0,0,T,1122322North-Left2,4.30135E+13
11,2,2,3,2,2,North-Left1,5265.34,89,57,16,4,T,1122322North-Left1,4.30135E+13
11,2,2,3,2,2,North-Right1,0,0,0,0,0,T,1122322North-Right1,4.30135E+13
11,2,2,3,2,2,North-Right2,0,0,0,0,0,T,1122322North-Right2,4.30135E+13
11,2,2,3,2,2,South-Left2,0,0,0,0,0,T,1122322South-Left2,4.30135E+13
11,2,2,3,2,2,South-Left1,5284.01,89,49,43,3,T,1122322South-Left1,4.30135E+13
11,2,2,3,2,2,South-Right1,0,0,0,0,0,T,1122322South-Right1,4.30135E+13
11,2,2,3,2,2,South-Right2,0,0,0,0,0,T,1122322South-Right2,4.30135E+13
30,2,2,2,2,2,West-Up2,0,0,0,0,0,T,3022222West-Up2,4.30135E+13
30,2,2,2,2,2,West-Up1,2593,0,7,9,2,T,3022222West-Up1,4.30135E+13
30,2,2,2,2,2,West-Down1,1369.29,0,34,46,2,T,3022222West-Down1,4.30135E+13
30,2,2,2,2,2,West-Down2,1322.15,0,5,32,2,T,3022222West-Down2,4.30135E+13
30,2,2,2,2,2,East-Up2,0,0,0,0,0,T,3022222East-Up2,4.30135E+13
30,2,2,2,2,2,East-Up1,5291.53,0,7,16,3,T,3022222East-Up1,4.30135E+13
30,2,2,2,2,2,East-Down1,0,0,0,0,0,T,3022222East-Down1,4.30135E+13
30,2,2,2,2,2,East-Down2,0,0,0,0,0,T,3022222East-Down2,4.30135E+13
30,2,2,2,2,2,North-Left2,0,0,0,0,0,T,3022222North-Left2,4.30135E+13
30,2,2,2,2,2,North-Left1,5185.43,89,43,13,3,T,3022222North-Left1,4.30135E+13
30,2,2,2,2,2,North-Right1,0,0,0,0,0,T,3022222North-Right1,4.30135E+13
30,2,2,2,2,2,North-Right2,0,0,0,0,0,T,3022222North-Right2,4.30135E+13
30,2,2,2,2,2,South-Left2,0,0,0,0,0,T,3022222South-Left2,4.30135E+13
30,2,2,2,2,2,South-Left1,5195.57,89,47,59,2,T,3022222South-Left1,4.30135E+13
30,2,2,2,2,2,South-Right1,0,0,0,0,0,T,3022222South-Right1,4.30135E+13
30,2,2,2,2,2,South-Right2,0,0,0,0,0,T,3022222South-Right2,4.30135E+13
32,2,2,3,2,2,West-Up2,1323.18,0,13,17,2,T,3222322West-Up2,4301354140
32,2,2,3,2,2,West-Up1,1323.05,0,12,44,2,T,3222322West-Up1,4301354140
32,2,2,3,2,2,West-Down1,1323.08,0,13,1,2,T,3222322West-Down1,4301354140
32,2,2,3,2,2,West-Down2,1323.05,0,13,8,2,T,3222322West-Down2,4301354140
32,2,2,3,2,2,East-Up2,0,0,0,0,0,T,3222322East-Up2,4301354140
32,2,2,3,2,2,East-Up1,2636.44,0,8,33,4,T,3222322East-Up1,4301354140
32,2,2,3,2,2,East-Down1,0,0,0,0,0,T,3222322East-Down1,4301354140
32,2,2,3,2,2,East-Down2,2636.54,0,13,23,2,T,3222322East-Down2,4301354140
32,2,2,3,2,2,North-Left2,0,0,0,0,0,T,3222322North-Left2,4301354140
32,2,2,3,2,2,North-Left1,5273.04,89,54,8,4,T,3222322North-Left1,4301354140
32,2,2,3,2,2,North-Right1,0,0,0,0,0,T,3222322North-Right1,4301354140
32,2,2,3,2,2,North-Right2,0,0,0,0,0,T,3222322North-Right2,4301354140
32,2,2,3,2,2,South-Left2,1325.35,89,57,4,3,T,3222322South-Left2,4301354140
32,2,2,3,2,2,South-Left1,1318.38,89,52,18,3,T,3222322South-Left1,4301354140
32,2,2,3,2,2,South-Right1,1323.92,89,52,37,3,T,3222322South-Right1,4301354140
32,2,2,3,2,2,South-Right2,1321.78,89,51,2,3,T,3222322South-Right2,4301354140
15,2,2,3,2,2,West-Up2,1316.04,0,26,33,1,T,1522322West-Up2,4301353891
15,2,2,3,2,2,West-Up1,1316.04,0,26,33,1,T,1522322West-Up1,4301353891
15,2,2,3,2,2,West-Down1,1313.605,0,26,33,1,T,1522322West-Down1,4301353891
15,2,2,3,2,2,West-Down2,1313.605,0,26,33,1,T,1522322West-Down2,4301353891
15,2,2,3,2,2,East-Up2,1316.97,0,13,58,3,T,1522322East-Up2,4301353891
15,2,2,3,2,2,East-Up1,1316.97,0,13,58,3,T,1522322East-Up1,4301353891
15,2,2,3,2,2,East-Down1,1316.97,0,13,58,3,T,1522322East-Down1,4301353891
15,2,2,3,2,2,East-Down2,1316.97,0,13,58,3,T,1522322East-Down2,4301353891
15,2,2,3,2,2,North-Left2,1340.9775,89,50,13,4,T,1522322North-Left2,4301353891
15,2,2,3,2,2,North-Left1,1340.9775,89,50,13,4,T,1522322North-Left1,4301353891
15,2,2,3,2,2,North-Right1,1340.9775,89,50,13,4,T,1522322North-Right1,4301353891
15,2,2,3,2,2,North-Right2,1340.9775,89,50,13,4,T,1522322North-Right2,4301353891
15,2,2,3,2,2,South-Left2,1325.48,89,44,27,4,T,1522322South-Left2,4301353891
15,2,2,3,2,2,South-Left1,1325.48,89,44,27,4,T,1522322South-Left1,4301353891
15,2,2,3,2,2,South-Right1,1325.48,89,44,27,4,T,1522322South-Right1,4301353891
15,2,2,3,2,2,South-Right2,1325.48,89,44,27,4,T,1522322South-Right2,4301353891
6,3,2,2,2,2,West-Up2,1289.85,0,0,37,4,T,632222West-Up2,4301354071
6,3,2,2,2,2,West-Up1,1289.16,0,18,16,4,T,632222West-Up1,4301354071
6,3,2,2,2,2,West-Down1,1288.78,0,5,20,2,T,632222West-Down1,4301354071
6,3,2,2,2,2,West-Down2,1288.78,0,5,20,2,T,632222West-Down2,4301354071
6,3,2,2,2,2,East-Up2,1340.47,0,14,40,2,T,632222East-Up2,4301354071
6,3,2,2,2,2,East-Up1,1340.47,0,14,40,2,T,632222East-Up1,4301354071
6,3,2,2,2,2,East-Down1,1302.48,0,36,1,4,T,632222East-Down1,4301354071
6,3,2,2,2,2,East-Down2,1302.48,0,36,1,4,T,632222East-Down2,4301354071
6,3,2,2,2,2,North-Left2,1235.52,89,49,22,3,T,632222North-Left2,4301354071
6,3,2,2,2,2,North-Left1,1321.87,89,49,26,3,T,632222North-Left1,4301354071
6,3,2,2,2,2,North-Right1,1320.74,89,49,27,3,T,632222North-Right1,4301354071
6,3,2,2,2,2,North-Right2,1320.74,89,49,27,3,T,632222North-Right2,4301354071
6,3,2,2,2,2,South-Left2,0,88,45,21,4,T,632222South-Left2,4301354071
6,3,2,2,2,2,South-Left1,5212.84,88,45,21,4,T,632222South-Left1,4301354071
6,3,2,2,2,2,South-Right1,0,88,45,21,4,T,632222South-Right1,4301354071
6,3,2,2,2,2,South-Right2,0,88,45,21,4,T,632222South-Right2,4301354071
27,2,2,3,2,2,West-Up2,1332.035,0,17,44,4,T,2722322West-Up2,4301354074
27,2,2,3,2,2,West-Up1,1332.035,0,17,44,4,T,2722322West-Up1,4301354074
27,2,2,3,2,2,West-Down1,1321.635,0,10,0,4,T,2722322West-Down1,4301354074
27,2,2,3,2,2,West-Down2,1321.635,0,10,0,4,T,2722322West-Down2,4301354074
27,2,2,3,2,2,East-Up2,1317.4,0,7,14,4,T,2722322East-Up2,4301354074
27,2,2,3,2,2,East-Up1,1317.4,0,7,14,4,T,2722322East-Up1,4301354074
27,2,2,3,2,2,East-Down1,1321.42,0,12,36,4,T,2722322East-Down1,4301354074
27,2,2,3,2,2,East-Down2,1301.33,0,16,28,4,T,2722322East-Down2,4301354074
27,2,2,3,2,2,North-Left2,1321.4275,89,45,42,4,T,2722322North-Left2,4301354074
27,2,2,3,2,2,North-Left1,1321.4275,89,45,42,4,T,2722322North-Left1,4301354074
27,2,2,3,2,2,North-Right1,1321.4275,89,45,42,4,T,2722322North-Right1,4301354074
27,2,2,3,2,2,North-Right2,1321.4275,89,45,42,4,T,2722322North-Right2,4301354074
27,2,2,3,2,2,South-Left2,1318.59,89,41,50,3,T,2722322South-Left2,4301354074
27,2,2,3,2,2,South-Left1,1318.59,89,41,50,3,T,2722322South-Left1,4301354074
27,2,2,3,2,2,South-Right1,1321.875,89,41,59,3,T,2722322South-Right1,4301354074
27,2,2,3,2,2,South-Right2,1321.875,89,41,59,3,T,2722322South-Right2,4301354074
29,2,2,3,2,2,West-Up2,1303.1425,0,12,50,4,T,2922322West-Up2,4301354086
29,2,2,3,2,2,West-Up1,1303.1425,0,12,50,4,T,2922322West-Up1,4301354086
29,2,2,3,2,2,West-Down1,1303.1425,0,12,50,4,T,2922322West-Down1,4301354086
29,2,2,3,2,2,West-Down2,1303.1425,0,12,50,4,T,2922322West-Down2,4301354086
29,2,2,3,2,2,East-Up2,1325.5725,0,5,57,3,T,2922322East-Up2,4301354086
29,2,2,3,2,2,East-Up1,1325.5725,0,5,57,3,T,2922322East-Up1,4301354086
29,2,2,3,2,2,East-Down1,1325.5725,0,5,57,3,T,2922322East-Down1,4301354086
29,2,2,3,2,2,East-Down2,1325.5725,0,5,57,3,T,2922322East-Down2,4301354086
29,2,2,3,2,2,North-Left2,1325.66,88,57,0,2,T,2922322North-Left2,4301354086
29,2,2,3,2,2,North-Left1,1325.666667,88,57,0,2,T,2922322North-Left1,4301354086
29,2,2,3,2,2,North-Right1,1325.666667,88,57,0,2,T,2922322North-Right1,4301354086
29,2,2,3,2,2,North-Right2,1325.666667,88,57,0,2,T,2922322North-Right2,4301354086
29,2,2,3,2,2,South-Left2,1318.2875,89,55,10,3,T,2922322South-Left2,4301354086
29,2,2,3,2,2,South-Left1,1318.2875,89,55,10,3,T,2922322South-Left1,4301354086
29,2,2,3,2,2,South-Right1,1318.2875,89,55,10,3,T,2922322South-Right1,4301354086
29,2,2,3,2,2,South-Right2,1318.2875,89,55,10,3,T,2922322South-Right2,4301354086
22,2,2,3,2,2,West-Up2,1313.9,1,17,48,2,T,2222322West-Up2,4301354156
22,2,2,3,2,2,West-Up1,1313.9,1,17,48,2,T,2222322West-Up1,4301354156
22,2,2,3,2,2,West-Down1,1314.285,0,8,31,2,T,2222322West-Down1,4301354156
22,2,2,3,2,2,West-Down2,1314.285,0,8,31,2,T,2222322West-Down2,4301354156
22,2,2,3,2,2,East-Up2,1321.105,1,44,30,2,T,2222322East-Up2,4301354156
22,2,2,3,2,2,East-Up1,1321.105,1,44,30,2,T,2222322East-Up1,4301354156
22,2,2,3,2,2,East-Down1,1306.35,0,2,28,2,T,2222322East-Down1,4301354156
22,2,2,3,2,2,East-Down2,1306.35,0,2,28,2,T,2222322East-Down2,4301354156
22,2,2,3,2,2,North-Left2,1325.48,89,44,27,4,T,2222322North-Left2,4301354156
22,2,2,3,2,2,North-Left1,1325.48,89,44,27,4,T,2222322North-Left1,4301354156
22,2,2,3,2,2,North-Right1,1325.48,89,44,27,4,T,2222322North-Right1,4301354156
22,2,2,3,2,2,North-Right2,1325.48,89,44,27,4,T,2222322North-Right2,4301354156
22,2,2,3,2,2,South-Left2,1321.4275,89,45,42,4,T,2222322South-Left2,4301354156
22,2,2,3,2,2,South-Left1,1321.4275,89,45,42,4,T,2222322South-Left1,4301354156
22,2,2,3,2,2,South-Right1,1321.4275,89,45,42,4,T,2222322South-Right1,4301354156
22,2,2,3,2,2,South-Right2,1321.4275,89,45,42,4,T,2222322South-Right2,4301354156
23,2,2,1,2,2,West-Up2,0,0,0,0,0,T,2322122West-Up2,4304756630
23,2,2,1,2,2,West-Up1,0,0,0,0,0,T,2322122West-Up1,4304756630
23,2,2,1,2,2,West-Down1,0,0,0,0,0,T,2322122West-Down1,4304756630
23,2,2,1,2,2,West-Down2,0,0,0,0,0,T,2322122West-Down2,4304756630
23,2,2,1,2,2,East-Up2,0,0,0,0,0,T,2322122East-Up2,4304756630
23,2,2,1,2,2,East-Up1,0,0,0,0,0,T,2322122East-Up1,4304756630
23,2,2,1,2,2,East-Down1,0,0,0,0,0,T,2322122East-Down1,4304756630
23,2,2,1,2,2,East-Down2,0,0,0,0,0,T,2322122East-Down2,4304756630
23,2,2,1,2,2,North-Left2,0,0,0,0,0,T,2322122North-Left2,4304756630
23,2,2,1,2,2,North-Left1,0,0,0,0,0,T,2322122North-Left1,4304756630
23,2,2,1,2,2,North-Right1,0,0,0,0,0,T,2322122North-Right1,4304756630
23,2,2,1,2,2,North-Right2,0,0,0,0,0,T,2322122North-Right2,4304756630
23,2,2,1,2,2,South-Left2,0,0,0,0,0,T,2322122South-Left2,4304756630
23,2,2,1,2,2,South-Left1,0,0,0,0,0,T,2322122South-Left1,4304756630
23,2,2,1,2,2,South-Right1,0,0,0,0,0,T,2322122South-Right1,4304756630
