Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,Concatenation,North Reference,Northing,Easting,API,Quadrant,FNSL Value,FNSL Direction,FEWL Value,FEWL Direction
25,3,2,5,2,2,North-Left2,0,0,0,0,0,2532522North-Left2,,2532522North-Left2,550975,4449370,,1913,1913,3337,FEL
25,3,2,5,2,2,North-Left1,2644.22,89,44,10,3,2532522North-Left1,,2532522North-Left1,550975,4449370,,1913,1913,3337,FEL
25,3,2,5,2,2,North-Right1,2644.09,89,44,3,2,2532522North-Right1,,2532522North-Right1,550975,4449370,,1913,1913,3337,FEL
25,3,2,5,2,2,North-Right2,0,0,0,0,0,2532522North-Right2,,2532522North-Right2,550975,4449370,,1913,1913,3337,FEL
25,3,2,5,2,2,South-Left2,1317.41,89,58,11,3,2532522South-Left2,,2532522South-Left2,550975,4449370,,1913,1913,3337,FEL
25,3,2,5,2,2,South-Left1,1317.51,89,58,41,3,2532522South-Left1,,2532522South-Left1,550975,4449370,,1913,1913,3337,FEL
25,3,2,5,2,2,South-Right1,1317.51,89,58,41,3,2532522South-Right1,,2532522South-Right1,550975,4449370,,1913,1913,3337,FEL
25,3,2,5,2,2,South-Right2,1331.31,89,8,18,3,2532522South-Right2,,2532522South-Right2,550975,4449370,,1913,1913,3337,FEL
25,2,2,1,2,2,West-Up2,1322.11,0,4,59,2,2522122West-Up2,,2522122West-Up2,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,West-Up1,1322.11,0,4,59,2,2522122West-Up1,,2522122West-Up1,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,West-Down1,1322.13,0,2,57,4,2522122West-Down1,,2522122West-Down1,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,West-Down2,1328,0,9,32,4,2522122West-Down2,,2522122West-Down2,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,East-Up2,1321.39,0,0,49,4,2522122East-Up2,,2522122East-Up2,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,East-Up1,1321.39,0,0,49,4,2522122East-Up1,,2522122East-Up1,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,East-Down1,1322.925,0,28,7,4,2522122East-Down1,,2522122East-Down1,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,East-Down2,1322.925,0,28,7,4,2522122East-Down2,,2522122East-Down2,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,North-Left2,1314.24,89,52,16,1,2522122North-Left2,,2522122North-Left2,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,North-Left1,1302.62,89,52,16,1,2522122North-Left1,,2522122North-Left1,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,North-Right1,1308.45,88,13,6,2,2522122North-Right1,,2522122North-Right1,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,North-Right2,1341.05,88,1,3,1,2522122North-Right2,,2522122North-Right2,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,South-Left2,1316.28,89,55,10,1,2522122South-Left2,,2522122South-Left2,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,South-Left1,1316.28,89,55,10,1,2522122South-Left1,,2522122South-Left1,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,South-Right1,1320.27,89,55,10,1,2522122South-Right1,,2522122South-Right1,589420,4456939,,330,330,1314,FWL
25,2,2,1,2,2,South-Right2,1333.38,89,59,23,1,2522122South-Right2,,2522122South-Right2,589420,4456939,,330,330,1314,FWL
4,9,2,21,1,1,West-Up2,0,0,0,0,0,4922111West-Up2,,4922111West-Up2,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,West-Up1,2633.35,0,11,40,4,4922111West-Up1,,4922111West-Up1,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,West-Down1,2629.33,0,18,36,2,4922111West-Down1,,4922111West-Down1,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,West-Down2,0,0,0,0,0,4922111West-Down2,,4922111West-Down2,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,East-Up2,0,0,0,0,0,4922111East-Up2,,4922111East-Up2,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,East-Up1,2632.05,0,19,6,4,4922111East-Up1,,4922111East-Up1,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,East-Down1,2643.97,0,1,37,2,4922111East-Down1,,4922111East-Down1,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,East-Down2,0,0,0,0,0,4922111East-Down2,,4922111East-Down2,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,North-Left2,0,0,0,0,0,4922111North-Left2,,4922111North-Left2,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,North-Left1,2632.28,89,29,51,1,4922111North-Left1,,4922111North-Left1,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,North-Right1,2663.06,89,20,22,2,4922111North-Right1,,4922111North-Right1,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,North-Right2,0,0,0,0,0,4922111North-Right2,,4922111North-Right2,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,South-Left2,0,0,0,0,0,4922111South-Left2,,4922111South-Left2,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,South-Left1,2641.74,89,56,4,3,4922111South-Left1,,4922111South-Left1,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,South-Right1,2635.79,89,53,20,4,4922111South-Right1,,4922111South-Right1,622659,4431867,,331,331,990,FWL
4,9,2,21,1,1,South-Right2,0,0,0,0,0,4922111South-Right2,,4922111South-Right2,622659,4431867,,331,331,990,FWL
10,3,2,1,1,2,West-Up2,1319.7,0,28,13,2,1032112West-Up2,,1032112West-Up2,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,West-Up1,1319.7,0,28,13,2,1032112West-Up1,,1032112West-Up1,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,West-Down1,1324.185,0,29,13,2,1032112West-Down1,,1032112West-Down1,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,West-Down2,1324.185,0,29,13,2,1032112West-Down2,,1032112West-Down2,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,East-Up2,1325.23,0,21,42,2,1032112East-Up2,,1032112East-Up2,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,East-Up1,1325.23,0,21,42,2,1032112East-Up1,,1032112East-Up1,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,East-Down1,1326.34,0,20,14,2,1032112East-Down1,,1032112East-Down1,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,East-Down2,1326.01,0,20,36,2,1032112East-Down2,,1032112East-Down2,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,North-Left2,1320.95,89,43,23,2,1032112North-Left2,,1032112North-Left2,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,North-Left1,1320.9,89,42,59,2,1032112North-Left1,,1032112North-Left1,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,North-Right1,1319.07,89,51,38,1,1032112North-Right1,,1032112North-Right1,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,North-Right2,1319.89,89,50,25,1,1032112North-Right2,,1032112North-Right2,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,South-Left2,1323,89,47,38,2,1032112South-Left2,,1032112South-Left2,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,South-Left1,1315.46,89,35,33,1,1032112South-Left1,,1032112South-Left1,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,South-Right1,1326.71,89,5,28,1,1032112South-Right1,,1032112South-Right1,596020,4453882,,330,330,1983,FWL
10,3,2,1,1,2,South-Right2,1327.61,89,17,10,2,1032112South-Right2,,1032112South-Right2,596020,4453882,,330,330,1983,FWL
18,3,2,4,2,2,West-Up2,1316.995,0,4,55,4,1832422West-Up2,,1832422West-Up2,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,West-Up1,1316.995,0,4,55,4,1832422West-Up1,,1832422West-Up1,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,West-Down1,1322.295,0,5,0,4,1832422West-Down1,,1832422West-Down1,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,West-Down2,1322.295,0,5,0,4,1832422West-Down2,,1832422West-Down2,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,East-Up2,1314.705,0,18,52,4,1832422East-Up2,,1832422East-Up2,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,East-Up1,1314.705,0,18,52,4,1832422East-Up1,,1832422East-Up1,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,East-Down1,1315.795,0,11,50,1,1832422East-Down1,,1832422East-Down1,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,East-Down2,1315.795,0,11,50,1,1832422East-Down2,,1832422East-Down2,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,North-Left2,1343.4,89,53,4,4,1832422North-Left2,,1832422North-Left2,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,North-Left1,1343.4,89,53,4,4,1832422North-Left1,,1832422North-Left1,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,North-Right1,1329.85,89,52,54,3,1832422North-Right1,,1832422North-Right1,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,North-Right2,1329.85,89,52,54,3,1832422North-Right2,,1832422North-Right2,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,South-Left2,1352.825,89,41,33,3,1832422South-Left2,,1832422South-Left2,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,South-Left1,1352.825,89,41,33,3,1832422South-Left1,,1832422South-Left1,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,South-Right1,1327.755,89,41,33,3,1832422South-Right1,,1832422South-Right1,552483,4451835,,831,831,1694,FWL
18,3,2,4,2,2,South-Right2,1327.755,89,41,33,3,1832422South-Right2,,1832422South-Right2,552483,4451835,,831,831,1694,FWL
20,3,2,2,2,2,West-Up2,1325.02,2,3,50,4,2032222West-Up2,,2032222West-Up2,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,West-Up1,1325.02,2,3,50,4,2032222West-Up1,,2032222West-Up1,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,West-Down1,1338.36,1,50,33,4,2032222West-Down1,,2032222West-Down1,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,West-Down2,1338.36,1,50,33,4,2032222West-Down2,,2032222West-Down2,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,East-Up2,1317.705,0,52,11,4,2032222East-Up2,,2032222East-Up2,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,East-Up1,1317.705,0,52,11,4,2032222East-Up1,,2032222East-Up1,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,East-Down1,1375.68,1,50,19,4,2032222East-Down1,,2032222East-Down1,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,East-Down2,1375.68,1,50,19,4,2032222East-Down2,,2032222East-Down2,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,North-Left2,1362.166667,89,57,34,3,2032222North-Left2,,2032222North-Left2,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,North-Left1,1362.166667,89,57,34,3,2032222North-Left1,,2032222North-Left1,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,North-Right1,1362.166667,89,57,34,3,2032222North-Right1,,2032222North-Right1,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,North-Right2,1319.67,88,39,24,3,2032222North-Right2,,2032222North-Right2,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,South-Left2,1338.1675,89,42,18,4,2032222South-Left2,,2032222South-Left2,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,South-Left1,1338.1675,89,42,18,4,2032222South-Left1,,2032222South-Left1,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,South-Right1,1338.1675,89,42,18,4,2032222South-Right1,,2032222South-Right1,573102,4453430,,380,380,660,FWL
20,3,2,2,2,2,South-Right2,1338.1675,89,42,18,4,2032222South-Right2,,2032222South-Right2,573102,4453430,,380,380,660,FWL
1,7,2,19,1,1,West-Up2,1401.165,2,24,4,1,1721911West-Up2,,1721911West-Up2,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,West-Up1,1401.165,2,24,4,1,1721911West-Up1,,1721911West-Up1,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,West-Down1,1368.595,2,24,25,1,1721911West-Down1,,1721911West-Down1,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,West-Down2,1368.595,2,24,25,1,1721911West-Down2,,1721911West-Down2,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,East-Up2,1387.21,1,47,26,1,1721911East-Up2,,1721911East-Up2,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,East-Up1,1387.21,1,47,26,1,1721911East-Up1,,1721911East-Up1,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,East-Down1,1342,1,18,36,1,1721911East-Down1,,1721911East-Down1,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,East-Down2,1342,1,18,36,1,1721911East-Down2,,1721911East-Down2,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,North-Left2,1343.945,88,50,57,2,1721911North-Left2,,1721911North-Left2,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,North-Left1,1343.945,88,50,57,2,1721911North-Left1,,1721911North-Left1,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,North-Right1,1343.9,88,52,3,2,1721911North-Right1,,1721911North-Right1,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,North-Right2,1344.08,88,51,9,2,1721911North-Right2,,1721911North-Right2,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,South-Left2,1326.06,88,0,35,3,1721911South-Left2,,1721911South-Left2,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,South-Left1,1326.74,87,58,16,3,1721911South-Left1,,1721911South-Left1,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,South-Right1,1325.35,88,1,7,3,1721911South-Right1,,1721911South-Right1,608212,4455800,,624,624,1638,FEL
1,7,2,19,1,1,South-Right2,1315.62,87,57,25,3,1721911South-Right2,,1721911South-Right2,608212,4455800,,624,624,1638,FEL
16,3,2,1,1,2,West-Up2,0,0,0,0,0,1632112West-Up2,,1632112West-Up2,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,West-Up1,2661.7,0,17,28,4,1632112West-Up1,,1632112West-Up1,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,West-Down1,2653.11,0,15,20,2,1632112West-Down1,,1632112West-Down1,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,West-Down2,0,0,0,0,0,1632112West-Down2,,1632112West-Down2,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,East-Up2,0,0,0,0,0,1632112East-Up2,,1632112East-Up2,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,East-Up1,2640.6,0,21,37,2,1632112East-Up1,,1632112East-Up1,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,East-Down1,2653.44,0,13,18,4,1632112East-Down1,,1632112East-Down1,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,East-Down2,0,0,0,0,0,1632112East-Down2,,1632112East-Down2,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,North-Left2,0,0,0,0,0,1632112North-Left2,,1632112North-Left2,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,North-Left1,2643.7,89,59,18,2,1632112North-Left1,,1632112North-Left1,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,North-Right1,2673.45,89,59,18,2,1632112North-Right1,,1632112North-Right1,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,North-Right2,0,0,0,0,0,1632112North-Right2,,1632112North-Right2,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,South-Left2,0,0,0,0,0,1632112South-Left2,,1632112South-Left2,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,South-Left1,2641.89,89,36,6,1,1632112South-Left1,,1632112South-Left1,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,South-Right1,2667.53,89,39,5,2,1632112South-Right1,,1632112South-Right1,594329,4452627,,1435,1435,1667,FWL
16,3,2,1,1,2,South-Right2,0,0,0,0,0,1632112South-Right2,,1632112South-Right2,594329,4452627,,1435,1435,1667,FWL
19,4,2,1,2,2,West-Up2,0,0,0,0,0,1942122West-Up2,,1942122West-Up2,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,West-Up1,2640.42,0,31,27,4,1942122West-Up1,,1942122West-Up1,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,West-Down1,2644.63,0,31,27,4,1942122West-Down1,,1942122West-Down1,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,West-Down2,0,0,0,0,0,1942122West-Down2,,1942122West-Down2,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,East-Up2,0,0,0,0,0,1942122East-Up2,,1942122East-Up2,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,East-Up1,2624.34,0,46,42,1,1942122East-Up1,,1942122East-Up1,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,East-Down1,1302.23,0,26,20,1,1942122East-Down1,,1942122East-Down1,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,East-Down2,1302.23,0,26,20,1,1942122East-Down2,,1942122East-Down2,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,North-Left2,0,0,0,0,0,1942122North-Left2,,1942122North-Left2,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,North-Left1,2462.72,89,7,15,2,1942122North-Left1,,1942122North-Left1,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,North-Right1,2639.53,89,8,59,2,1942122North-Right1,,1942122North-Right1,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,North-Right2,0,0,0,0,0,1942122North-Right2,,1942122North-Right2,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,South-Left2,1141.74,88,30,18,3,1942122South-Left2,,1942122South-Left2,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,South-Left1,1322.98,88,30,19,3,1942122South-Left1,,1942122South-Left1,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,South-Right1,1322.98,88,30,19,3,1942122South-Right1,,1942122South-Right1,581230,4441385,,1996,1996,329,FWL
19,4,2,1,2,2,South-Right2,1322.98,88,30,19,3,1942122South-Right2,,1942122South-Right2,581230,4441385,,1996,1996,329,FWL
27,3,2,4,2,2,West-Up2,1305.245,0,2,20,4,2732422West-Up2,,2732422West-Up2,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,West-Up1,1305.245,0,2,20,4,2732422West-Up1,,2732422West-Up1,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,West-Down1,1310.05,0,3,4,4,2732422West-Down1,,2732422West-Down1,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,West-Down2,1310.05,0,3,4,4,2732422West-Down2,,2732422West-Down2,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,East-Up2,1314.9,0,30,57,1,2732422East-Up2,,2732422East-Up2,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,East-Up1,1321.13,0,30,22,1,2732422East-Up1,,2732422East-Up1,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,East-Down1,1321.01,1,9,48,1,2732422East-Down1,,2732422East-Down1,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,East-Down2,1328.99,0,20,51,1,2732422East-Down2,,2732422East-Down2,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,North-Left2,1333.34,88,16,44,2,2732422North-Left2,,2732422North-Left2,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,North-Left1,1333.34,88,16,44,2,2732422North-Left1,,2732422North-Left1,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,North-Right1,1333.14,88,18,38,2,2732422North-Right1,,2732422North-Right1,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,North-Right2,1333.14,88,18,38,2,2732422North-Right2,,2732422North-Right2,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,South-Left2,1330.465,88,23,30,2,2732422South-Left2,,2732422South-Left2,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,South-Left1,1330.465,88,23,30,2,2732422South-Left1,,2732422South-Left1,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,South-Right1,1330.905,88,44,59,2,2732422South-Right1,,2732422South-Right1,558571,4449549,,2612,2612,135,FEL
27,3,2,4,2,2,South-Right2,1330.905,88,44,59,2,2732422South-Right2,,2732422South-Right2,558571,4449549,,2612,2612,135,FEL
36,2,2,3,2,2,West-Up2,0,0,0,0,0,3622322West-Up2,,3622322West-Up2,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,West-Up1,2668.51,0,7,36,2,3622322West-Up1,,3622322West-Up1,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,West-Down1,2659.03,0,4,21,2,3622322West-Down1,,3622322West-Down1,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,West-Down2,0,0,0,0,0,3622322West-Down2,,3622322West-Down2,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,East-Up2,0,0,0,0,0,3622322East-Up2,,3622322East-Up2,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,East-Up1,2635.54,0,2,14,1,3622322East-Up1,,3622322East-Up1,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,East-Down1,2642.88,0,2,57,3,3622322East-Down1,,3622322East-Down1,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,East-Down2,0,0,0,0,0,3622322East-Down2,,3622322East-Down2,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,North-Left2,0,0,0,0,0,3622322North-Left2,,3622322North-Left2,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,North-Left1,2641.51,89,20,53,1,3622322North-Left1,,3622322North-Left1,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,North-Right1,2641.68,89,21,7,1,3622322North-Right1,,3622322North-Right1,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,North-Right2,0,0,0,0,0,3622322North-Right2,,3622322North-Right2,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,South-Left2,0,0,0,0,0,3622322South-Left2,,3622322South-Left2,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,South-Left1,5291.56,89,52,58,4,3622322South-Left1,,3622322South-Left1,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,South-Right1,0,0,0,0,0,3622322South-Right1,,3622322South-Right1,571406,4457473,,246,246,330,FEL
36,2,2,3,2,2,South-Right2,0,0,0,0,0,3622322South-Right2,,3622322South-Right2,571406,4457473,,246,246,330,FEL
35,2,2,4,2,2,West-Up2,1314.405,0,3,24,3,3522422West-Up2,,3522422West-Up2,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,West-Up1,1314.405,0,3,24,3,3522422West-Up1,,3522422West-Up1,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,West-Down1,1353.84,0,3,24,3,3522422West-Down1,,3522422West-Down1,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,West-Down2,1353.84,0,3,24,3,3522422West-Down2,,3522422West-Down2,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,East-Up2,1319.7475,0,12,17,1,3522422East-Up2,,3522422East-Up2,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,East-Up1,1319.7475,0,12,17,1,3522422East-Up1,,3522422East-Up1,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,East-Down1,1319.7475,0,12,17,1,3522422East-Down1,,3522422East-Down1,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,East-Down2,1319.7475,0,12,17,1,3522422East-Down2,,3522422East-Down2,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,North-Left2,1318.81,89,58,57,2,3522422North-Left2,,3522422North-Left2,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,North-Left1,1318.81,89,58,57,2,3522422North-Left1,,3522422North-Left1,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,North-Right1,1318.81,89,58,57,2,3522422North-Right1,,3522422North-Right1,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,North-Right2,1318.81,89,58,57,2,3522422North-Right2,,3522422North-Right2,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,South-Left2,1319.88,89,43,11,4,3522422South-Left2,,3522422South-Left2,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,South-Left1,1319.88,89,43,11,4,3522422South-Left1,,3522422South-Left1,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,South-Right1,1332.105,89,42,22,4,3522422South-Right1,,3522422South-Right1,558497,4456796,,1058,1058,213,FWL
35,2,2,4,2,2,South-Right2,1332.105,89,42,22,4,3522422South-Right2,,3522422South-Right2,558497,4456796,,1058,1058,213,FWL
7,9,2,21,1,1,West-Up2,0,0,9,39,1,7922111West-Up2,,7922111West-Up2,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,West-Up1,2665.37,0,9,39,1,7922111West-Up1,,7922111West-Up1,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,West-Down1,0,0,0,0,0,7922111West-Down1,,7922111West-Down1,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,West-Down2,2615.09,0,21,9,1,7922111West-Down2,,7922111West-Down2,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,East-Up2,1317.92,0,1,52,4,7922111East-Up2,,7922111East-Up2,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,East-Up1,1317.92,0,1,52,4,7922111East-Up1,,7922111East-Up1,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,East-Down1,1317.89,0,0,56,4,7922111East-Down1,,7922111East-Down1,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,East-Down2,1317.89,0,0,56,4,7922111East-Down2,,7922111East-Down2,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,North-Left2,1892.96,89,58,22,4,7922111North-Left2,,7922111North-Left2,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,North-Left1,1320.44,89,57,54,4,7922111North-Left1,,7922111North-Left1,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,North-Right1,1322.34,89,56,6,4,7922111North-Right1,,7922111North-Right1,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,North-Right2,1322.33,89,55,50,4,7922111North-Right2,,7922111North-Right2,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,South-Left2,1600.805,89,23,20,3,7922111South-Left2,,7922111South-Left2,619777,4434484,,2079,2079,2869,FWL
7,9,2,21,1,1,South-Left1,1600.805,89,23,20,3,7922111South-Left1,,7922111South-Left1,619777,4434484,,2079,2079,2869,FWL
