Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation
29,3,2,1,1,2,East-Down1,0,0,0,0,0,T,2932112East-Down1
29,3,2,1,1,2,East-Down2,0,0,0,0,0,T,2932112East-Down2
29,3,2,1,1,2,North-Left2,0,0,0,0,0,T,2932112North-Left2
29,3,2,1,1,2,North-Left1,5229,88,53,13,2,T,2932112North-Left1
29,3,2,1,1,2,North-Right1,0,0,0,0,0,T,2932112North-Right1
29,3,2,1,1,2,North-Right2,0,0,0,0,0,T,2932112North-Right2
29,3,2,1,1,2,South-Left2,0,0,0,0,0,T,2932112South-Left2
29,3,2,1,1,2,South-Left1,5255.8,89,3,34,2,T,2932112South-Left1
29,3,2,1,1,2,South-Right1,0,0,0,0,0,T,2932112South-Right1
29,3,2,1,1,2,South-Right2,0,0,0,0,0,T,2932112South-Right2
19,2,2,1,1,2,West-Up2,1315.03,0,6,49,4,T,1922112West-Up2
19,2,2,1,1,2,West-Up1,1316.4,0,7,23,4,T,1922112West-Up1
19,2,2,1,1,2,West-Down1,1321.99,0,6,3,4,T,1922112West-Down1
19,2,2,1,1,2,West-Down2,1328.2,0,6,32,4,T,1922112West-Down2
19,2,2,1,1,2,East-Up2,1316.96,0,7,5,3,T,1922112East-Up2
19,2,2,1,1,2,East-Up1,1316.96,0,7,5,3,T,1922112East-Up1
19,2,2,1,1,2,East-Down1,1320.06,0,7,42,1,T,1922112East-Down1
19,2,2,1,1,2,East-Down2,1320.06,0,7,42,1,T,1922112East-Down2
19,2,2,1,1,2,North-Left2,1313.52,89,34,29,1,T,1922112North-Left2
19,2,2,1,1,2,North-Left1,1337.28,89,6,48,1,T,1922112North-Left1
19,2,2,1,1,2,North-Right1,1303.01,89,21,32,4,T,1922112North-Right1
19,2,2,1,1,2,North-Right2,1324.94,89,21,32,4,T,1922112North-Right2
19,2,2,1,1,2,South-Left2,0,0,0,0,0,T,1922112South-Left2
19,2,2,1,1,2,South-Left1,2625.63,89,27,23,4,T,1922112South-Left1
19,2,2,1,1,2,South-Right1,1323.22,89,24,25,4,T,1922112South-Right1
19,2,2,1,1,2,South-Right2,1319.99,89,24,25,4,T,1922112South-Right2
1,3,2,1,2,2,West-Up2,1310.02,0,13,46,2,T,132122West-Up2
1,3,2,1,2,2,West-Up1,1310.02,0,13,46,2,T,132122West-Up1
1,3,2,1,2,2,West-Down1,2686.33,0,28,37,4,T,132122West-Down1
1,3,2,1,2,2,West-Down2,0,0,0,0,0,T,132122West-Down2
1,3,2,1,2,2,East-Up2,1327.14,0,8,37,4,T,132122East-Up2
1,3,2,1,2,2,East-Up1,1327.14,0,8,37,4,T,132122East-Up1
1,3,2,1,2,2,East-Down1,2654.29,0,8,37,4,T,132122East-Down1
1,3,2,1,2,2,East-Down2,0,0,0,0,0,T,132122East-Down2
1,3,2,1,2,2,North-Left2,1316.28,89,55,10,1,T,132122North-Left2
1,3,2,1,2,2,North-Left1,1316.28,89,55,10,1,T,132122North-Left1
1,3,2,1,2,2,North-Right1,1320.27,89,55,10,1,T,132122North-Right1
1,3,2,1,2,2,North-Right2,1333.38,89,59,23,1,T,132122North-Right2
1,3,2,1,2,2,South-Left2,1322.21,89,54,24,1,T,132122South-Left2
1,3,2,1,2,2,South-Left1,1321.57,89,54,21,1,T,132122South-Left1
1,3,2,1,2,2,South-Right1,1321.93,89,55,6,1,T,132122South-Right1
1,3,2,1,2,2,South-Right2,1321.96,89,55,6,1,T,132122South-Right2
36,2,2,1,2,2,West-Up2,1322.11,0,4,59,2,T,3622122West-Up2
36,2,2,1,2,2,West-Up1,1322.11,0,4,59,2,T,3622122West-Up1
36,2,2,1,2,2,West-Down1,1322.13,0,2,57,4,T,3622122West-Down1
36,2,2,1,2,2,West-Down2,1328,0,9,32,4,T,3622122West-Down2
36,2,2,1,2,2,East-Up2,0,0,0,0,0,T,3622122East-Up2
36,2,2,1,2,2,East-Up1,2642.78,0,0,49,4,T,3622122East-Up1
36,2,2,1,2,2,East-Down1,2645.85,0,28,7,4,T,3622122East-Down1
36,2,2,1,2,2,East-Down2,0,0,0,0,0,T,3622122East-Down2
36,2,2,1,2,2,North-Left2,1314.24,89,52,16,1,T,3622122North-Left2
36,2,2,1,2,2,North-Left1,1302.62,89,52,16,1,T,3622122North-Left1
36,2,2,1,2,2,North-Right1,1308.45,88,13,6,2,T,3622122North-Right1
36,2,2,1,2,2,North-Right2,1341.05,88,1,3,1,T,3622122North-Right2
36,2,2,1,2,2,South-Left2,1316.28,89,55,10,1,T,3622122South-Left2
36,2,2,1,2,2,South-Left1,1316.28,89,55,10,1,T,3622122South-Left1
36,2,2,1,2,2,South-Right1,1320.27,89,55,10,1,T,3622122South-Right1
36,2,2,1,2,2,South-Right2,1333.38,89,59,23,1,T,3622122South-Right2
36,3,2,1,2,2,West-Up2,1322.11,0,4,59,2,T,3632122West-Up2
36,3,2,1,2,2,West-Up1,1322.11,0,4,59,2,T,3632122West-Up1
36,3,2,1,2,2,West-Down1,1322.13,0,2,57,4,T,3632122West-Down1
36,3,2,1,2,2,West-Down2,1328,0,9,32,4,T,3632122West-Down2
36,3,2,1,2,2,East-Up2,0,0,0,0,0,T,3632122East-Up2
36,3,2,1,2,2,East-Up1,2642.78,0,0,49,4,T,3632122East-Up1
36,3,2,1,2,2,East-Down1,2645.85,0,28,7,4,T,3632122East-Down1
36,3,2,1,2,2,East-Down2,0,0,0,0,0,T,3632122East-Down2
36,3,2,1,2,2,North-Left2,1314.24,89,52,16,1,T,3632122North-Left2
36,3,2,1,2,2,North-Left1,1302.62,89,52,16,1,T,3632122North-Left1
36,3,2,1,2,2,North-Right1,1308.45,88,13,6,2,T,3632122North-Right1
36,3,2,1,2,2,North-Right2,1341.05,88,1,3,1,T,3632122North-Right2
36,3,2,1,2,2,South-Left2,1316.28,89,55,10,1,T,3632122South-Left2
36,3,2,1,2,2,South-Left1,1316.28,89,55,10,1,T,3632122South-Left1
36,3,2,1,2,2,South-Right1,1320.27,89,55,10,1,T,3632122South-Right1
36,3,2,1,2,2,South-Right2,1333.38,89,59,23,1,T,3632122South-Right2
25,3,2,1,2,2,West-Up2,1324.32,0,11,39,3,T,2532122West-Up2
25,3,2,1,2,2,West-Up1,1325.25,0,11,39,3,T,2532122West-Up1
25,3,2,1,2,2,West-Down1,1339,0,16,39,3,T,2532122West-Down1
25,3,2,1,2,2,West-Down2,1336.18,0,16,37,3,T,2532122West-Down2
25,3,2,1,2,2,East-Up2,1328.26,0,15,52,3,T,2532122East-Up2
25,3,2,1,2,2,East-Up1,1322.85,0,0,5,3,T,2532122East-Up1
25,3,2,1,2,2,East-Down1,1324.9,0,3,36,1,T,2532122East-Down1
25,3,2,1,2,2,East-Down2,1374.7,0,2,15,1,T,2532122East-Down2
25,3,2,1,2,2,North-Left2,1317.46,89,45,51,4,T,2532122North-Left2
25,3,2,1,2,2,North-Left1,1317.46,89,45,51,4,T,2532122North-Left1
25,3,2,1,2,2,North-Right1,1317.46,89,45,51,4,T,2532122North-Right1
25,3,2,1,2,2,North-Right2,1317.46,89,45,51,4,T,2532122North-Right2
25,3,2,1,2,2,South-Left2,1328.62,89,33,48,1,T,2532122South-Left2
25,3,2,1,2,2,South-Left1,1328.62,89,33,48,1,T,2532122South-Left1
25,3,2,1,2,2,South-Right1,1315.42,89,24,8,1,T,2532122South-Right1
25,3,2,1,2,2,South-Right2,1315.42,89,24,8,1,T,2532122South-Right2
24,3,2,1,2,2,West-Up2,0,0,0,0,0,T,2432122West-Up2
24,3,2,1,2,2,West-Up1,2616.23,0,4,26,2,T,2432122West-Up1
24,3,2,1,2,2,West-Down1,2644.08,0,5,26,4,T,2432122West-Down1
24,3,2,1,2,2,West-Down2,0,0,0,0,0,T,2432122West-Down2
24,3,2,1,2,2,East-Up2,0,0,0,0,0,T,2432122East-Up2
24,3,2,1,2,2,East-Up1,2641.75,0,2,22,4,T,2432122East-Up1
24,3,2,1,2,2,East-Down1,2629.59,0,7,30,4,T,2432122East-Down1
24,3,2,1,2,2,East-Down2,0,0,0,0,0,T,2432122East-Down2
24,3,2,1,2,2,North-Left2,1320.19,89,44,10,1,T,2432122North-Left2
24,3,2,1,2,2,North-Left1,1320.14,89,49,37,2,T,2432122North-Left1
24,3,2,1,2,2,North-Right1,1320.53,89,52,7,2,T,2432122North-Right1
24,3,2,1,2,2,North-Right2,1320.53,89,52,7,2,T,2432122North-Right2
24,3,2,1,2,2,South-Left2,0,0,0,0,0,T,2432122South-Left2
24,3,2,1,2,2,South-Left1,2636.51,89,56,33,4,T,2432122South-Left1
24,3,2,1,2,2,South-Right1,2651.64,89,54,17,4,T,2432122South-Right1
24,3,2,1,2,2,South-Right2,0,0,0,0,0,T,2432122South-Right2
30,3,2,2,1,2,West-Up2,1320.5,0,15,21,2,T,3032212West-Up2
30,3,2,2,1,2,West-Up1,1321.44,0,5,5,2,T,3032212West-Up1
30,3,2,2,1,2,West-Down1,1321.88,0,19,59,2,T,3032212West-Down1
30,3,2,2,1,2,West-Down2,1307.26,0,42,7,4,T,3032212West-Down2
30,3,2,2,1,2,East-Up2,1282.03,0,7,28,2,T,3032212East-Up2
30,3,2,2,1,2,East-Up1,1318.45,0,3,21,4,T,3032212East-Up1
30,3,2,2,1,2,East-Down1,1295.91,0,42,35,3,T,3032212East-Down1
30,3,2,2,1,2,East-Down2,1348.91,0,43,34,1,T,3032212East-Down2
30,3,2,2,1,2,North-Left2,1336.2,89,22,4,4,T,3032212North-Left2
30,3,2,2,1,2,North-Left1,1323.33,89,22,55,4,T,3032212North-Left1
30,3,2,2,1,2,North-Right1,1324.8,89,37,34,4,T,3032212North-Right1
30,3,2,2,1,2,North-Right2,1324.34,87,12,44,4,T,3032212North-Right2
30,3,2,2,1,2,South-Left2,1347.56,89,1,1,1,T,3032212South-Left2
30,3,2,2,1,2,South-Left1,1317.26,89,1,1,1,T,3032212South-Left1
30,3,2,2,1,2,South-Right1,1317.26,89,1,1,1,T,3032212South-Right1
30,3,2,2,1,2,South-Right2,1324.49,89,41,33,4,T,3032212South-Right2
31,3,2,2,1,2,West-Up2,1341.12,0,52,41,3,T,3132212West-Up2
31,3,2,2,1,2,West-Up1,1322.88,0,4,37,4,T,3132212West-Up1
31,3,2,2,1,2,West-Down1,1325.2,0,14,58,1,T,3132212West-Down1
31,3,2,2,1,2,West-Down2,1320.05,0,11,36,3,T,3132212West-Down2
31,3,2,2,1,2,East-Up2,1322.94,0,8,20,3,T,3132212East-Up2
31,3,2,2,1,2,East-Up1,1322.58,0,25,14,3,T,3132212East-Up1
31,3,2,2,1,2,East-Down1,1321.37,0,6,7,3,T,3132212East-Down1
31,3,2,2,1,2,East-Down2,1323.47,0,7,14,1,T,3132212East-Down2
31,3,2,2,1,2,North-Left2,1347.56,89,1,1,1,T,3132212North-Left2
31,3,2,2,1,2,North-Left1,1317.26,89,1,1,1,T,3132212North-Left1
31,3,2,2,1,2,North-Right1,1317.26,89,1,1,1,T,3132212North-Right1
31,3,2,2,1,2,North-Right2,1324.49,89,41,33,4,T,3132212North-Right2
31,3,2,2,1,2,South-Left2,1336.58,89,23,20,1,T,3132212South-Left2
31,3,2,2,1,2,South-Left1,1322.66,89,18,8,1,T,3132212South-Left1
31,3,2,2,1,2,South-Right1,1323.64,89,27,57,1,T,3132212South-Right1
31,3,2,2,1,2,South-Right2,1328.48,89,24,5,1,T,3132212South-Right2
29,3,2,2,1,2,West-Up2,1320.5,0,15,21,2,T,2932212West-Up2
29,3,2,2,1,2,West-Up1,1321.44,0,5,5,2,T,2932212West-Up1
29,3,2,2,1,2,West-Down1,1321.88,0,19,59,2,T,2932212West-Down1
29,3,2,2,1,2,West-Down2,1307.26,0,42,7,4,T,2932212West-Down2
29,3,2,2,1,2,East-Up2,1282.03,0,7,28,2,T,2932212East-Up2
29,3,2,2,1,2,East-Up1,1318.45,0,3,21,4,T,2932212East-Up1
29,3,2,2,1,2,East-Down1,1295.91,0,42,35,3,T,2932212East-Down1
29,3,2,2,1,2,East-Down2,1348.91,0,43,34,1,T,2932212East-Down2
29,3,2,2,1,2,North-Left2,1336.2,89,22,4,4,T,2932212North-Left2
29,3,2,2,1,2,North-Left1,1323.33,89,22,55,4,T,2932212North-Left1
29,3,2,2,1,2,North-Right1,1324.8,89,37,34,4,T,2932212North-Right1
29,3,2,2,1,2,North-Right2,1324.34,87,12,44,4,T,2932212North-Right2
29,3,2,2,1,2,South-Left2,1347.56,89,1,1,1,T,2932212South-Left2
29,3,2,2,1,2,South-Left1,1317.26,89,1,1,1,T,2932212South-Left1
29,3,2,2,1,2,South-Right1,1317.26,89,1,1,1,T,2932212South-Right1
29,3,2,2,1,2,South-Right2,1324.49,89,41,33,4,T,2932212South-Right2
17,3,2,1,1,2,West-Up2,0,0,0,0,0,T,1732112West-Up2
17,3,2,1,1,2,West-Up1,2641.31,1,3,8,4,T,1732112West-Up1
17,3,2,1,1,2,West-Down1,2648.34,0,58,13,1,T,1732112West-Down1
17,3,2,1,1,2,West-Down2,0,0,0,0,0,T,1732112West-Down2
17,3,2,1,1,2,East-Up2,0,0,0,0,0,T,1732112East-Up2
17,3,2,1,1,2,East-Up1,2660.83,1,19,4,4,T,1732112East-Up1
17,3,2,1,1,2,East-Down1,2627.99,0,46,26,4,T,1732112East-Down1
17,3,2,1,1,2,East-Down2,0,0,0,0,0,T,1732112East-Down2
17,3,2,1,1,2,North-Left2,0,0,0,0,0,T,1732112North-Left2
17,3,2,1,1,2,North-Left1,2629.45,89,10,57,2,T,1732112North-Left1
17,3,2,1,1,2,North-Right1,2638.69,89,10,0,2,T,1732112North-Right1
17,3,2,1,1,2,North-Right2,0,0,0,0,0,T,1732112North-Right2
17,3,2,1,1,2,South-Left2,0,0,0,0,0,T,1732112South-Left2
17,3,2,1,1,2,South-Left1,2637.42,88,58,55,2,T,1732112South-Left1
17,3,2,1,1,2,South-Right1,2634.09,89,20,54,2,T,1732112South-Right1
17,3,2,1,1,2,South-Right2,0,0,0,0,0,T,1732112South-Right2
7,3,2,1,1,2,West-Up2,2486.8,0,21,16,2,T,732112West-Up2
7,3,2,1,1,2,West-Up1,155.69,0,0,43,4,T,732112West-Up1
7,3,2,1,1,2,West-Down1,2642.6,0,0,43,4,T,732112West-Down1
7,3,2,1,1,2,West-Down2,0,0,0,0,0,T,732112West-Down2
7,3,2,1,1,2,East-Up2,0,0,0,0,0,T,732112East-Up2
7,3,2,1,1,2,East-Up1,2640.69,0,6,25,2,T,732112East-Up1
7,3,2,1,1,2,East-Down1,2637.11,0,1,26,2,T,732112East-Down1
7,3,2,1,1,2,East-Down2,0,0,0,0,0,T,732112East-Down2
7,3,2,1,1,2,North-Left2,0,0,0,0,0,T,732112North-Left2
7,3,2,1,1,2,North-Left1,2574.58,89,54,45,3,T,732112North-Left1
7,3,2,1,1,2,North-Right1,2644.02,89,54,45,3,T,732112North-Right1
7,3,2,1,1,2,North-Right2,0,0,0,0,0,T,732112North-Right2
7,3,2,1,1,2,South-Left2,0,0,0,0,0,T,732112South-Left2
7,3,2,1,1,2,South-Left1,2584,89,46,52,3,T,732112South-Left1
7,3,2,1,1,2,South-Right1,2643.4,89,53,4,3,T,732112South-Right1
7,3,2,1,1,2,South-Right2,0,0,0,0,0,T,732112South-Right2
12,2,2,3,2,2,West-Up2,1270.77,0,26,3,4,T,1222322West-Up2
12,2,2,3,2,2,West-Up1,1318.27,0,26,21,4,T,1222322West-Up1
12,2,2,3,2,2,West-Down1,1313.61,0,12,33,2,T,1222322West-Down1
12,2,2,3,2,2,West-Down2,1313.65,0,12,47,2,T,1222322West-Down2
12,2,2,3,2,2,East-Up2,1333.97,0,25,49,4,T,1222322East-Up2
12,2,2,3,2,2,East-Up1,1323.74,0,57,54,2,T,1222322East-Up1
12,2,2,3,2,2,East-Down1,1312.92,0,30,49,2,T,1222322East-Down1
12,2,2,3,2,2,East-Down2,1312.92,0,30,49,2,T,1222322East-Down2
12,2,2,3,2,2,North-Left2,1311.17,89,50,10,3,T,1222322North-Left2
12,2,2,3,2,2,North-Left1,1335.22,88,26,15,3,T,1222322North-Left1
12,2,2,3,2,2,North-Right1,1336.09,88,25,40,3,T,1222322North-Right1
12,2,2,3,2,2,North-Right2,1313.17,89,53,36,4,T,1222322North-Right2
12,2,2,3,2,2,South-Left2,1312.18,89,55,31,3,T,1222322South-Left2
12,2,2,3,2,2,South-Left1,1312.18,89,55,31,3,T,1222322South-Left1
12,2,2,3,2,2,South-Right1,1312.38,89,55,26,3,T,1222322South-Right1
12,2,2,3,2,2,South-Right2,1312.06,89,54,15,2,T,1222322South-Right2
6,2,2,3,2,2,West-Up2,1306.69,0,4,25,4,T,622322West-Up2
6,2,2,3,2,2,West-Up1,1313.37,0,5,13,4,T,622322West-Up1
6,2,2,3,2,2,West-Down1,1313.43,0,4,11,4,T,622322West-Down1
6,2,2,3,2,2,West-Down2,1313.18,0,4,25,4,T,622322West-Down2
6,2,2,3,2,2,East-Up2,0,0,1,1,2,T,622322East-Up2
6,2,2,3,2,2,East-Up1,5272.65,0,0,53,4,T,622322East-Up1
6,2,2,3,2,2,East-Down1,0,0,7,27,4,T,622322East-Down1
6,2,2,3,2,2,East-Down2,0,0,7,27,4,T,622322East-Down2
6,2,2,3,2,2,North-Left2,0,89,51,8,4,T,622322North-Left2
6,2,2,3,2,2,North-Left1,5162.78,89,49,56,3,T,622322North-Left1
6,2,2,3,2,2,North-Right1,0,89,52,59,4,T,622322North-Right1
6,2,2,3,2,2,North-Right2,0,89,52,59,4,T,622322North-Right2
6,2,2,3,2,2,South-Left2,0,89,59,27,3,T,622322South-Left2
6,2,2,3,2,2,South-Left1,5157.16,89,52,45,4,T,622322South-Left1
6,2,2,3,2,2,South-Right1,0,89,59,27,3,T,622322South-Right1
6,2,2,3,2,2,South-Right2,0,89,59,27,3,T,622322South-Right2
15,2,2,3,2,1,West-Up2,0,0,0,0,0,T,1522321West-Up2
15,2,2,3,2,1,West-Up1,2632.08,0,26,33,4,T,1522321West-Up1
15,2,2,3,2,1,West-Down1,2627.17,0,26,40,4,T,1522321West-Down1
15,2,2,3,2,1,West-Down2,0,0,0,0,0,T,1522321West-Down2
15,2,2,3,2,1,East-Up2,0,0,0,0,0,T,1522321East-Up2
15,2,2,3,2,1,East-Up1,5267.8,0,13,58,2,T,1522321East-Up1
15,2,2,3,2,1,East-Down1,0,0,0,0,0,T,1522321East-Down1
15,2,2,3,2,1,East-Down2,0,0,0,0,0,T,1522321East-Down2
15,2,2,3,2,1,North-Left2,0,0,0,0,0,T,1522321North-Left2
15,2,2,3,2,1,North-Left1,5363.91,89,50,13,4,T,1522321North-Left1
15,2,2,3,2,1,North-Right1,0,0,0,0,0,T,1522321North-Right1
15,2,2,3,2,1,North-Right2,0,0,0,0,0,T,1522321North-Right2
15,2,2,3,2,1,South-Left2,0,0,0,0,0,T,1522321South-Left2
15,2,2,3,2,1,South-Left1,5301.84,89,44,26,4,T,1522321South-Left1
15,2,2,3,2,1,South-Right1,0,0,0,0,0,T,1522321South-Right1
15,2,2,3,2,1,South-Right2,0,0,0,0,0,T,1522321South-Right2
14,2,2,3,2,2,West-Up2,0,0,0,0,0,T,1422322West-Up2
14,2,2,3,2,2,West-Up1,5267.8,0,13,58,2,T,1422322West-Up1
14,2,2,3,2,2,West-Down1,0,0,0,0,0,T,1422322West-Down1
14,2,2,3,2,2,West-Down2,0,0,0,0,0,T,1422322West-Down2
14,2,2,3,2,2,East-Up2,1313.67,0,12,44,2,T,1422322East-Up2
14,2,2,3,2,2,East-Up1,1313.53,0,12,18,2,T,1422322East-Up1
14,2,2,3,2,2,East-Down1,1313.55,0,12,25,2,T,1422322East-Down1
14,2,2,3,2,2,East-Down2,1313.69,0,12,40,2,T,1422322East-Down2
14,2,2,3,2,2,North-Left2,0,0,0,0,0,T,1422322North-Left2
14,2,2,3,2,2,North-Left1,5284.01,89,49,43,3,T,1422322North-Left1
14,2,2,3,2,2,North-Right1,0,0,0,0,0,T,1422322North-Right1
14,2,2,3,2,2,North-Right2,0,0,0,0,0,T,1422322North-Right2
14,2,2,3,2,2,South-Left2,0,0,0,0,0,T,1422322South-Left2
14,2,2,3,2,2,South-Left1,2640.79,89,56,28,4,T,1422322South-Left1
14,2,2,3,2,2,South-Right1,2645.63,89,18,29,3,T,1422322South-Right1
14,2,2,3,2,2,South-Right2,0,0,0,0,0,T,1422322South-Right2
9,2,2,2,2,2,West-Up2,1298.615,0,49,31,2,T,922222West-Up2
9,2,2,2,2,2,West-Up1,1298.615,0,49,31,2,T,922222West-Up1
9,2,2,2,2,2,West-Down1,1325.4,0,43,30,4,T,922222West-Down1
9,2,2,2,2,2,West-Down2,1325.4,0,43,30,4,T,922222West-Down2
9,2,2,2,2,2,East-Up2,1323.085,0,0,56,4,T,922222East-Up2
9,2,2,2,2,2,East-Up1,1323.085,0,0,56,4,T,922222East-Up1
9,2,2,2,2,2,East-Down1,1318.285,0,4,44,4,T,922222East-Down1
9,2,2,2,2,2,East-Down2,1318.285,0,4,44,4,T,922222East-Down2
9,2,2,2,2,2,North-Left2,1318.515,89,22,18,3,T,922222North-Left2
9,2,2,2,2,2,North-Left1,1318.515,89,22,18,3,T,922222North-Left1
9,2,2,2,2,2,North-Right1,1318.475,89,22,11,3,T,922222North-Right1
9,2,2,2,2,2,North-Right2,1318.475,89,22,11,3,T,922222North-Right2
9,2,2,2,2,2,South-Left2,1320.47,89,49,41,3,T,922222South-Left2
9,2,2,2,2,2,South-Left1,1320.47,89,49,41,3,T,922222South-Left1
9,2,2,2,2,2,South-Right1,1320.495,89,40,43,3,T,922222South-Right1
9,2,2,2,2,2,South-Right2,1320.495,89,40,43,3,T,922222South-Right2
5,2,2,2,2,2,West-Up2,1306.69,0,4,25,4,T,522222West-Up2
5,2,2,2,2,2,West-Up1,1313.37,0,5,13,4,T,522222West-Up1
5,2,2,2,2,2,West-Down1,1313.43,0,4,11,4,T,522222West-Down1
5,2,2,2,2,2,West-Down2,1313.18,0,4,25,4,T,522222West-Down2
5,2,2,2,2,2,East-Up2,1315.91,0,1,5,4,T,522222East-Up2
5,2,2,2,2,2,East-Up1,1315.91,0,1,5,4,T,522222East-Up1
5,2,2,2,2,2,East-Down1,1320.59,0,0,5,0,T,522222East-Down1
5,2,2,2,2,2,East-Down2,1320.59,0,0,5,0,T,522222East-Down2
5,2,2,2,2,2,North-Left2,1244.8,89,51,58,3,T,522222North-Left2
5,2,2,2,2,2,North-Left1,1244.8,89,51,58,3,T,522222North-Left1
5,2,2,2,2,2,North-Right1,1336.585,89,48,1,3,T,522222North-Right1
5,2,2,2,2,2,North-Right2,1336.585,89,48,1,3,T,522222North-Right2
5,2,2,2,2,2,South-Left2,1260.725,89,52,28,4,T,522222South-Left2
5,2,2,2,2,2,South-Left1,1260.725,89,52,28,4,T,522222South-Left1
5,2,2,2,2,2,South-Right1,1317.92,89,52,35,4,T,522222South-Right1
5,2,2,2,2,2,South-Right2,1317.92,89,52,35,4,T,522222South-Right2
25,4,2,4,2,2,West-Up2,1325.38,1,12,16,3,T,2542422West-Up2
25,4,2,4,2,2,West-Up1,1325.38,1,12,16,3,T,2542422West-Up1
25,4,2,4,2,2,West-Down1,1325.38,1,12,16,3,T,2542422West-Down1
25,4,2,4,2,2,West-Down2,1325.38,1,12,16,3,T,2542422West-Down2
25,4,2,4,2,2,East-Up2,1323.47,0,13,26,2,T,2542422East-Up2
25,4,2,4,2,2,East-Up1,1323.47,0,13,26,2,T,2542422East-Up1
25,4,2,4,2,2,East-Down1,1323.47,0,13,26,2,T,2542422East-Down1
25,4,2,4,2,2,East-Down2,1323.47,0,13,26,2,T,2542422East-Down2
25,4,2,4,2,2,North-Left2,1306.95,89,58,52,3,T,2542422North-Left2
25,4,2,4,2,2,North-Left1,1306.95,89,58,52,3,T,2542422North-Left1
25,4,2,4,2,2,North-Right1,1306.95,89,58,52,3,T,2542422North-Right1
25,4,2,4,2,2,North-Right2,1306.95,89,58,52,3,T,2542422North-Right2
25,4,2,4,2,2,South-Left2,1329.64,89,54,40,2,T,2542422South-Left2
25,4,2,4,2,2,South-Left1,1329.64,89,54,40,2,T,2542422South-Left1
25,4,2,4,2,2,South-Right1,1329.64,89,54,40,2,T,2542422South-Right1
25,4,2,4,2,2,South-Right2,1329.64,89,54,40,2,T,2542422South-Right2
20,2,2,3,2,2,West-Up2,1324.675,0,2,47,4,T,2022322West-Up2
20,2,2,3,2,2,West-Up1,1324.675,0,2,47,4,T,2022322West-Up1
20,2,2,3,2,2,West-Down1,1324.675,0,2,47,4,T,2022322West-Down1
20,2,2,3,2,2,West-Down2,1324.675,0,2,47,4,T,2022322West-Down2
20,2,2,3,2,2,East-Up2,1322.2125,0,17,38,2,T,2022322East-Up2
20,2,2,3,2,2,East-Up1,1322.2125,0,17,38,2,T,2022322East-Up1
20,2,2,3,2,2,East-Down1,1322.2125,0,17,38,2,T,2022322East-Down1
20,2,2,3,2,2,East-Down2,1322.2125,0,17,38,2,T,2022322East-Down2
20,2,2,3,2,2,North-Left2,1317.8525,89,54,37,4,T,2022322North-Left2
20,2,2,3,2,2,North-Left1,1317.8525,89,54,37,4,T,2022322North-Left1
20,2,2,3,2,2,North-Right1,1317.8525,89,54,37,4,T,2022322North-Right1
20,2,2,3,2,2,North-Right2,1317.8525,89,54,37,4,T,2022322North-Right2
20,2,2,3,2,2,South-Left2,1309.9975,89,58,54,3,T,2022322South-Left2
20,2,2,3,2,2,South-Left1,1309.9975,89,58,54,3,T,2022322South-Left1
20,2,2,3,2,2,South-Right1,1309.9975,89,58,54,3,T,2022322South-Right1
20,2,2,3,2,2,South-Right2,1309.9975,89,58,54,3,T,2022322South-Right2
29,2,2,3,2,2,West-Up2,0,0,0,0,0,T,2922322West-Up2
29,2,2,3,2,2,West-Up1,5298.94,0,33,8,2,T,2922322West-Up1
29,2,2,3,2,2,West-Down1,0,0,0,0,0,T,2922322West-Down1
29,2,2,3,2,2,West-Down2,0,0,0,0,0,T,2922322West-Down2
29,2,2,3,2,2,East-Up2,0,0,0,0,0,T,2922322East-Up2
29,2,2,3,2,2,East-Up1,5302.04,0,11,49,2,T,2922322East-Up1
29,2,2,3,2,2,East-Down1,0,0,0,0,0,T,2922322East-Down1
29,2,2,3,2,2,East-Down2,0,0,0,0,0,T,2922322East-Down2
29,2,2,3,2,2,North-Left2,0,0,0,0,0,T,2922322North-Left2
29,2,2,3,2,2,North-Left1,5239.99,89,58,54,3,T,2922322North-Left1
29,2,2,3,2,2,North-Right1,0,0,0,0,0,T,2922322North-Right1
29,2,2,3,2,2,North-Right2,0,0,0,0,0,T,2922322North-Right2
29,2,2,3,2,2,South-Left2,0,0,0,0,0,T,2922322South-Left2
29,2,2,3,2,2,South-Left1,5272.84,89,58,55,4,T,2922322South-Left1
29,2,2,3,2,2,South-Right1,0,0,0,0,0,T,2922322South-Right1
29,2,2,3,2,2,South-Right2,0,0,0,0,0,T,2922322South-Right2
17,2,2,1,2,2,West-Up2,1321.92,0,21,11,4,T,1722122West-Up2
17,2,2,1,2,2,West-Up1,1321.92,0,21,11,4,T,1722122West-Up1
17,2,2,1,2,2,West-Down1,1321.39,0,21,11,4,T,1722122West-Down1
17,2,2,1,2,2,West-Down2,1321.39,0,21,11,4,T,1722122West-Down2
17,2,2,1,2,2,East-Up2,1323.56,0,13,20,4,T,1722122East-Up2
17,2,2,1,2,2,East-Up1,1323.56,0,13,20,4,T,1722122East-Up1
17,2,2,1,2,2,East-Down1,1321.25,0,20,29,4,T,1722122East-Down1
17,2,2,1,2,2,East-Down2,1321.37,0,20,12,4,T,1722122East-Down2
17,2,2,1,2,2,North-Left2,0,0,0,0,1,T,1722122North-Left2
